((0, 71.4391, 23.1052, 198.869, 0, 84.8896, 65.7191, 32.9584, 41.3162, 74.5985, 212.439, 250.59), (2, 240), (0, 71.2001, 22.9066, 203.134, 0, 84.643, 65.9451, 33.197, 41.0698, 74.3225, 212.281, 250.59), 8.222382748544703) 
((0, 68.9564, 20.7016, 191.431, 0, 82.263, 68.1043, 35.7619, 38.4296, 75.1711, 209.518, 268.95), (2, 240), (0, 68.7318, 20.4124, 193.194, 0, 82.0134, 68.3256, 36.0906, 38.093, 75.9333, 208.792, 276.1), 9.094055590159988) 
((0, 65.8237, 18.4286, 219.586, 0, 78.901, 71.263, 38.1229, 35.9623, 76.0861, 204.513, 302.48), (2, 240), (0, 65.2792, 18.108, 217.346, 0, 78.3184, 71.8197, 38.4226, 35.6441, 75.5056, 204.281, 302.48), 10.470512640727453) 
((0, 62.3603, 16.7193, 215.917, 0, 75.2256, 74.814, 39.5672, 34.4017, 74.1002, 200.88, 318.15), (2, 240), (0, 62.0003, 16.4677, 216.517, 0, 74.8304, 75.1905, 39.7844, 34.172, 74.1177, 199.775, 324.67), 11.970128136741854) 
((0, 62.0003, 16.4677, 216.517, 0, 74.8304, 75.1905, 39.7844, 34.172, 74.1177, 199.775, 324.67), (2, 240), (0, 61.4515, 16.09, 218.64, 0, 74.2275, 75.766, 40.1026, 33.8347, 73.5461, 199.484, 324.67), 12.241322699485572) 
((0, 59.7673, 14.905, 208.201, 0, 72.3633, 77.5478, 41.0589, 32.8194, 72.2147, 196.652, 338.97), (2, 240), (0, 59.452, 14.5871, 210.387, 0, 71.9952, 77.8928, 41.3279, 32.5388, 71.961, 195.345, 343.26), 13.282414110711155) 
((0, 58.2478, 13.1064, 200.996, 0, 70.5246, 79.2551, 42.5854, 31.2347, 70.6876, 192.01, 352.99), (2, 240), (0, 58.0193, 12.7956, 204.927, 0, 70.2363, 79.5209, 42.8458, 30.9652, 70.3058, 190.722, 358.23), 14.082411178218923) 
((0, 57.4197, 12.0082, 199.684, 0, 69.4807, 80.2212, 43.4884, 30.2988, 69.5011, 189.012, 4.11), (2, 240), (0, 57.1146, 11.4982, 200.447, 0, 69.0685, 80.5967, 43.9142, 29.8599, 69.2227, 188.578, 4.11), 14.61222114013494) 
((0, 56.7555, 10.5993, 182.083, 0, 68.5078, 81.0903, 44.6939, 29.0624, 68.593, 186.823, 10.76), (2, 240), (0, 56.6632, 10.2398, 186.142, 0, 68.3302, 81.2403, 45.0149, 28.7359, 68.5241, 186.522, 10.76), 14.883977388335829) 
((0, 53.0949, 5.01989, 241.316, 0, 63.4505, 85.8012, 48.7155, 24.8809, 61.1431, 175.343, 48.71), (2, 240), (0, 52.5155, 4.7525, 241.673, 0, 62.8218, 86.4272, 48.7469, 24.8295, 59.7091, 174.214, 55.46), 17.630012015772976) 
((0, 49.0382, 3.96346, 265.426, 0, 59.3191, 89.9795, 48.1717, 25.294, 53.2503, 170.771, 73.07), (2, 240), (0, 48.3971, 3.96428, 264.819, 0, 58.7201, 90.5984, 47.9403, 25.5064, 51.4477, 170.034, 78.11), 20.857716593754045) 
((0, 46.0469, 4.26072, 265.889, 0, 56.6072, 92.8033, 46.8718, 26.5081, 46.6967, 168.751, 89.23), (2, 240), (0, 45.4705, 4.20197, 259.692, 0, 56.051, 93.3734, 46.7107, 26.6516, 44.9315, 168.239, 95.22), 23.50454083151961) 
((0, 43.0924, 3.74427, 255.823, 0, 53.7023, 95.7674, 46.185, 27.1029, 40.3259, 166.862, 110.09), (2, 240), (0, 42.4829, 3.63351, 258.915, 0, 53.1039, 96.3783, 46.04, 27.2291, 38.4963, 166.789, 114.71), 26.553283707873792) 
