((0, 67.4364, 51.2213, 270.781, 0, 73.8601, 79.5191, 0.788142, 73.1375, 63.5548, 239.751, 204.19), (2, 300), (1, 67.0638, 51.6448, 272.629, 0, 73.3041, 80.0992, 0.508269, 73.3998, 63.2605, 240.245, 204.19), -98.47519299999999)
((0, 94.2125, 43.5038, 70.5713, 0, 102.705, 50.6805, 0.715417, 74.1228, 84.623, 221.575, 27.08), (2, 300), (1, 94.8228, 43.377, 60.4725, 0, 103.35, 50.0348, 0.721511, 74.1371, 84.1828, 221.312, 47.59), -97.835467)
((0, 96.2334, 43.299, 43.5217, 0, 104.729, 48.6837, 0.402528, 74.4997, 84.5608, 221.352, 64.86), (2, 300), (1, 96.7981, 43.3369, 36.9533, 0, 105.244, 48.189, 0.164989, 74.7535, 84.2346, 221.678, 80.54), -99.505033)
((0, 78.6393, 47.4191, 215.27, 0, 86.0581, 67.3367, 0.606014, 73.7055, 73.7633, 219.656, 71.53), (2, 240), (1, 78.24, 47.3842, 216.253, 0, 85.708, 67.67, 0.802039, 73.4984, 72.2215, 219.963, 75.67), -97.593883)
((0, 52.6673, 58.9846, 284.81, 0, 57.0357, 96.3144, 1.12649, 72.2669, 61.3307, 247.957, 251.97), (2, 300), (1, 52.554, 59.4245, 285.427, 0, 56.7138, 96.6596, 0.855791, 72.5275, 62.0805, 247.384, 256.64), -97.432627)
((0, 31.5243, 101.545, 343.215, 0, 20.6945, 132.764, 0.132502, 72.3763, 43.741, 277.091, 272.92), (2, 60), (1, 32.1288, 101.593, 348.552, 0, 20.8067, 132.703, 0.726521, 72.9738, 44.0653, 275.622, 279.67), -97.820437)
((0, 76.4917, 48.1155, 225.205, 0, 83.713, 69.6854, 0.565319, 73.6721, 69.6594, 222.084, 69.1), (2, 0), (1, 76.084, 48.1517, 231.99, 0, 83.3196, 70.0688, 0.680731, 73.5442, 68.121, 222.505, 73.81), -97.957807)
((0, 58.3312, 55.3827, 276.802, 0, 63.6847, 89.6701, 1.07077, 72.533, 58.1554, 246.556, 207.55), (2, 300), (1, 58.0463, 55.9378, 278.236, 0, 63.1508, 90.2334, 0.730565, 72.8563, 59.2399, 247.016, 211.59), -97.80830499999999)
((0, 76.5544, 47.9722, 226.779, 0, 83.8462, 69.5391, 0.717006, 73.5246, 64.8762, 225.127, 88.6), (2, 240), (1, 75.9401, 48.0139, 227.556, 0, 83.2597, 70.1094, 0.905235, 73.3178, 64.2599, 225.149, 88.6), -97.284295)
((0, 67.1412, 51.1388, 267.226, 0, 73.6387, 79.7218, 1.00502, 72.9137, 56.9532, 239.417, 189.12), (2, 300), (1, 66.8711, 51.4064, 268.61, 0, 73.2573, 80.1171, 0.843584, 73.063, 57.8694, 240.058, 202.54), -97.469248)
((0, 46.9339, 64.6527, 298.369, 0, 49.4982, 103.897, 0.607753, 72.5472, 53.8546, 256.587, 231.62), (2, 300), (1, 46.9707, 65.3995, 298.462, 0, 49.1308, 104.306, 0.115011, 73.0284, 54.0165, 257.215, 231.62), -99.654967)
((0, 36.3027, 82.3383, 289.383, 0, 32.9518, 120.497, 0.0223364, 72.6539, 47.8868, 268.42, 252.86), (2, 300), (1, 36.3889, 82.9649, 289.798, 0, 32.661, 120.813, 0.30817, 72.9305, 48.374, 267.421, 257.96), -99.07549)
((0, 62.1865, 53.3946, 281.521, 0, 68.0692, 85.2913, 1.00566, 72.7368, 74.0604, 237.326, 283.42), (2, 300), (1, 62.0126, 53.7462, 282.26, 0, 67.7331, 85.649, 0.753821, 72.978, 73.9128, 237.63, 283.42), -97.73853700000001)
((0, 71.7454, 49.6619, 268.941, 0, 78.5639, 74.827, 0.652521, 73.422, 67.9169, 240.406, 226.42), (2, 300), (1, 71.3425, 50.0434, 270.881, 0, 77.9971, 75.4164, 0.38905, 73.6675, 67.6103, 240.866, 226.42), -98.83285000000001)
((0, 68.4511, 50.5099, 303.458, 0, 75.1423, 78.2095, 1.10593, 72.8603, 75.3541, 222.066, 10.36), (2, 240), (1, 68.3714, 50.9296, 297.075, 0, 74.8514, 78.5363, 0.688683, 73.2684, 74.1937, 221.924, 18.54), -97.93395100000001)
((0, 76.5498, 47.8773, 226.797, 0, 83.8918, 69.4833, 0.83565, 73.4074, 63.5987, 221.267, 128.32), (2, 240), (1, 75.933, 47.9185, 227.576, 0, 83.3029, 70.0559, 1.02443, 73.2, 62.8399, 222.38, 135.25), -96.92671)
((0, 69.517, 50.2561, 264.279, 0, 76.2356, 77.1317, 0.926298, 73.0745, 60.1963, 232.15, 163), (2, 300), (1, 69.0859, 50.6233, 266.528, 0, 75.6547, 77.7312, 0.709787, 73.2727, 60.6005, 233.673, 163.05), -97.870639)
((0, 80.6078, 46.859, 219.236, 0, 88.1748, 65.2216, 0.587486, 73.791, 67.4336, 223.863, 101.81), (2, 240), (1, 79.986, 46.8336, 220.496, 0, 87.612, 65.7618, 0.851303, 73.5094, 66.1996, 224.743, 110.26), -97.446091)
((0, 65.9244, 52.0468, 280.448, 0, 72.0771, 81.3178, 0.605185, 73.2641, 65.9846, 240.328, 214.13), (2, 180), (1, 65.631, 52.5126, 275.365, 0, 71.57, 81.8544, 0.263863, 73.5894, 66.8422, 240.729, 215.79), -99.208411)
((0, 64.0103, 52.7163, 284.473, 0, 70.0292, 83.3482, 0.809233, 72.9952, 65.8097, 243.626, 213.2), (2, 300), (1, 63.7778, 53.2302, 285.413, 0, 69.5535, 83.8581, 0.411611, 73.3778, 65.6899, 244.154, 213.2), -98.76516699999999)
((0, 68.388, 50.5929, 292.579, 0, 75.0424, 78.3148, 1.04359, 72.9195, 80.6515, 231.502, 300.64), (2, 300), (1, 68.2145, 51.0885, 293.008, 0, 74.627, 78.7696, 0.587021, 73.3629, 80.487, 231.924, 300.64), -98.23893699999999)
((0, 73.8031, 49.0654, 224.938, 0, 80.7503, 72.6541, 0.496241, 73.6474, 63.1425, 222.631, 107.31), (2, 240), (1, 73.1961, 49.1023, 225.801, 0, 80.1776, 73.2092, 0.700106, 73.4254, 61.974, 223.637, 113.78), -97.899682)
((0, 63.3317, 52.9519, 268.904, 0, 69.3072, 84.0629, 0.893765, 72.8879, 54.778, 241.275, 164.74), (2, 300), (1, 62.953, 53.4093, 270.869, 0, 68.7342, 84.6588, 0.627724, 73.1358, 55.4489, 242.707, 169.89), -98.116828)
((0, 67.1606, 51.0236, 285.63, 0, 73.7159, 79.6349, 1.11791, 72.8032, 76.4817, 237.259, 267.15), (2, 300), (1, 66.92, 51.516, 286.504, 0, 73.2436, 80.1426, 0.70718, 73.199, 77.0022, 236.924, 271.87), -97.87845999999999)
((0, 67.7141, 51.3191, 235.509, 0, 74.0571, 79.3416, 0.56195, 73.37, 55.3021, 230.091, 94.1), (2, 300), (1, 67.1404, 51.4776, 238.689, 0, 73.4607, 79.9305, 0.649324, 73.2637, 54.7245, 230.273, 94.1), -98.052028)
((0, 65.4909, 52.2134, 251.422, 0, 71.6043, 81.7883, 0.632339, 73.222, 52.068, 233.56, 113.07), (2, 300), (1, 65.1885, 52.397, 253.341, 0, 71.2394, 82.1573, 0.584661, 73.2581, 51.5987, 235.134, 122.47), -98.246017)
((0, 94.6737, 43.2718, 40.3998, 0, 103.264, 50.1026, 0.933376, 73.9225, 88.5314, 219.05, 213.68), (2, 300), (1, 95.0222, 43.3037, 35.797, 0, 103.578, 49.8026, 0.774257, 74.0915, 88.8752, 219.101, 213.68), -97.677229)
((0, 61.0621, 54.3425, 278.854, 0, 66.5909, 86.7999, 0.654129, 73.0416, 66.2897, 244.847, 230.66), (2, 300), (1, 60.7907, 54.8681, 280.133, 0, 66.0774, 87.3437, 0.301647, 73.3778, 67.1765, 244.847, 239.09), -99.09505899999999)
((0, 78.4167, 47.4705, 226.288, 0, 85.8256, 67.5676, 0.625678, 73.6785, 71.1403, 221.102, 74.23), (2, 240), (1, 78.0003, 47.4921, 226.85, 0, 85.4301, 67.9518, 0.757221, 73.5345, 70.7232, 221.088, 74.23), -97.728337)
((0, 58.3147, 55.3409, 280.557, 0, 63.6922, 89.6588, 1.11589, 72.4881, 61.9334, 246.018, 220.68), (2, 300), (1, 58.0684, 55.906, 281.733, 0, 63.1864, 90.1963, 0.74692, 72.8411, 61.7977, 246.582, 220.68), -97.75924)
